order_id,day,shipping_wave,sku_id,quantity
ORD_00136,8,Afternoon,SKU_029,353
ORD_00136,8,Afternoon,SKU_255,850
ORD_00136,8,Afternoon,SKU_244,204
ORD_00137,13,Morning,SKU_347,657
ORD_00137,13,Morning,SKU_018,671
ORD_00137,13,Morning,SKU_324,702
ORD_00137,13,Morning,SKU_174,228
ORD_00137,13,Morning,SKU_469,419
ORD_00138,14,Morning,SKU_144,398
ORD_00138,14,Morning,SKU_477,595
ORD_00138,14,Morning,SKU_481,380
ORD_00138,14,Morning,SKU_156,128
ORD_00138,14,Morning,SKU_189,322
ORD_00138,14,Morning,SKU_445,963
ORD_00138,14,Morning,SKU_176,70
ORD_00139,7,Morning,SKU_046,295
ORD_00139,7,Morning,SKU_462,736
ORD_00139,7,Morning,SKU_460,524
ORD_00139,7,Morning,SKU_205,170
ORD_00139,7,Morning,SKU_264,273
ORD_00139,7,Morning,SKU_146,479
ORD_00140,10,Afternoon,SKU_309,289
ORD_00140,10,Afternoon,SKU_404,438
ORD_00141,18,Afternoon,SKU_378,945
ORD_00141,18,Afternoon,SKU_225,286
ORD_00141,18,Afternoon,SKU_381,672
ORD_00141,18,Afternoon,SKU_129,288
ORD_00142,15,Afternoon,SKU_378,858
ORD_00142,15,Afternoon,SKU_497,293
ORD_00143,25,Morning,SKU_372,169
ORD_00143,25,Morning,SKU_354,673
ORD_00143,25,Morning,SKU_222,686
ORD_00143,25,Morning,SKU_250,851
ORD_00143,25,Morning,SKU_288,589
ORD_00144,27,Afternoon,SKU_408,256
ORD_00144,27,Afternoon,SKU_245,103
ORD_00144,27,Afternoon,SKU_082,712
ORD_00144,27,Afternoon,SKU_324,601
ORD_00144,27,Afternoon,SKU_014,135
ORD_00144,27,Afternoon,SKU_131,71
ORD_00144,27,Afternoon,SKU_227,464
ORD_00144,27,Afternoon,SKU_477,72
ORD_00144,27,Afternoon,SKU_108,167
ORD_00145,15,Morning,SKU_155,987
ORD_00145,15,Morning,SKU_186,388
ORD_00145,15,Morning,SKU_354,683
ORD_00145,15,Morning,SKU_286,559
ORD_00146,30,Morning,SKU_015,343
ORD_00146,30,Morning,SKU_353,382
ORD_00146,30,Morning,SKU_460,668
ORD_00146,30,Morning,SKU_120,318
ORD_00146,30,Morning,SKU_477,508
ORD_00146,30,Morning,SKU_447,235
ORD_00147,15,Morning,SKU_484,776
ORD_00147,15,Morning,SKU_478,72
ORD_00148,28,Afternoon,SKU_487,443
ORD_00148,28,Afternoon,SKU_305,711
ORD_00148,28,Afternoon,SKU_495,399
ORD_00148,28,Afternoon,SKU_279,246
ORD_00148,28,Afternoon,SKU_433,729
ORD_00148,28,Afternoon,SKU_386,34
ORD_00149,21,Morning,SKU_480,212
ORD_00149,21,Morning,SKU_264,147
ORD_00149,21,Morning,SKU_052,502
ORD_00149,21,Morning,SKU_386,296
ORD_00149,21,Morning,SKU_491,677
ORD_00149,21,Morning,SKU_286,165
ORD_00149,21,Morning,SKU_297,209
ORD_00150,13,Afternoon,SKU_255,249
ORD_00150,13,Afternoon,SKU_019,129
ORD_00150,13,Afternoon,SKU_449,282
ORD_00150,13,Afternoon,SKU_403,279
ORD_00150,13,Afternoon,SKU_028,1081
ORD_00150,13,Afternoon,SKU_299,149
ORD_00150,13,Afternoon,SKU_156,162
ORD_00151,29,Morning,SKU_313,693
ORD_00151,29,Morning,SKU_334,614
ORD_00151,29,Morning,SKU_324,511
ORD_00151,29,Morning,SKU_312,837
ORD_00151,29,Morning,SKU_405,223
ORD_00152,10,Morning,SKU_323,336
ORD_00152,10,Morning,SKU_287,524
ORD_00152,10,Morning,SKU_423,53
ORD_00152,10,Morning,SKU_204,351
ORD_00152,10,Morning,SKU_259,332
ORD_00152,10,Morning,SKU_189,367
ORD_00153,8,Morning,SKU_497,357
ORD_00153,8,Morning,SKU_085,825
ORD_00153,8,Morning,SKU_229,565
ORD_00153,8,Morning,SKU_379,631
ORD_00153,8,Morning,SKU_288,77
ORD_00154,17,Afternoon,SKU_014,434
ORD_00154,17,Afternoon,SKU_475,545
ORD_00154,17,Afternoon,SKU_082,130
ORD_00154,17,Afternoon,SKU_386,451
ORD_00154,17,Afternoon,SKU_079,394
ORD_00155,30,Afternoon,SKU_264,369
ORD_00155,30,Afternoon,SKU_204,277
ORD_00156,21,Afternoon,SKU_021,542
ORD_00156,21,Afternoon,SKU_476,248
ORD_00156,21,Afternoon,SKU_244,198
ORD_00156,21,Afternoon,SKU_144,809
ORD_00156,21,Afternoon,SKU_131,171
ORD_00156,21,Afternoon,SKU_460,126
ORD_00156,21,Afternoon,SKU_189,551
ORD_00157,8,Morning,SKU_152,1538
ORD_00157,8,Morning,SKU_373,398
ORD_00157,8,Morning,SKU_079,307
ORD_00157,8,Morning,SKU_272,530
ORD_00157,8,Morning,SKU_317,178
ORD_00158,30,Afternoon,SKU_220,533
ORD_00158,30,Afternoon,SKU_448,83
ORD_00158,30,Afternoon,SKU_369,490
ORD_00158,30,Afternoon,SKU_425,334
ORD_00158,30,Afternoon,SKU_270,343
ORD_00159,7,Morning,SKU_108,688
ORD_00159,7,Morning,SKU_326,385
ORD_00159,7,Morning,SKU_335,77
ORD_00159,7,Morning,SKU_130,768
ORD_00160,17,Afternoon,SKU_380,80
ORD_00160,17,Afternoon,SKU_005,635
ORD_00160,17,Afternoon,SKU_360,551
ORD_00160,17,Afternoon,SKU_037,1053
ORD_00161,22,Morning,SKU_029,153
ORD_00161,22,Morning,SKU_462,973
ORD_00161,22,Morning,SKU_089,1053
ORD_00161,22,Morning,SKU_189,422
ORD_00161,22,Morning,SKU_313,571
ORD_00162,23,Morning,SKU_308,1050
ORD_00162,23,Morning,SKU_352,95
ORD_00162,23,Morning,SKU_324,719
ORD_00162,23,Morning,SKU_017,251
ORD_00162,23,Morning,SKU_046,619
ORD_00162,23,Morning,SKU_168,128
ORD_00163,20,Afternoon,SKU_358,1037
ORD_00163,20,Afternoon,SKU_120,880
ORD_00163,20,Afternoon,SKU_286,395
ORD_00163,20,Afternoon,SKU_312,866
ORD_00164,5,Afternoon,SKU_047,252
ORD_00164,5,Afternoon,SKU_442,73
ORD_00164,5,Afternoon,SKU_327,379
ORD_00164,5,Afternoon,SKU_006,771
ORD_00164,5,Afternoon,SKU_052,332
ORD_00165,21,Afternoon,SKU_236,594
ORD_00165,21,Afternoon,SKU_121,267
ORD_00165,21,Afternoon,SKU_480,706
ORD_00165,21,Afternoon,SKU_079,880
ORD_00165,21,Afternoon,SKU_094,428
ORD_00166,6,Afternoon,SKU_337,796
ORD_00166,6,Afternoon,SKU_316,210
ORD_00166,6,Afternoon,SKU_082,925
ORD_00166,6,Afternoon,SKU_008,476
ORD_00166,6,Afternoon,SKU_415,352
ORD_00166,6,Afternoon,SKU_490,105
ORD_00167,12,Afternoon,SKU_079,553
ORD_00168,27,Afternoon,SKU_067,783
ORD_00169,20,Afternoon,SKU_255,167
ORD_00169,20,Afternoon,SKU_495,414
ORD_00169,20,Afternoon,SKU_066,492
ORD_00169,20,Afternoon,SKU_352,114
ORD_00169,20,Afternoon,SKU_041,592
ORD_00169,20,Afternoon,SKU_205,88
ORD_00169,20,Afternoon,SKU_341,173
ORD_00170,1,Morning,SKU_069,174
ORD_00170,1,Morning,SKU_122,414
ORD_00170,1,Morning,SKU_156,411
ORD_00170,1,Morning,SKU_219,538
ORD_00170,1,Morning,SKU_475,135
ORD_00170,1,Morning,SKU_481,507
ORD_00171,5,Afternoon,SKU_227,1290
ORD_00171,5,Afternoon,SKU_308,953
ORD_00171,5,Afternoon,SKU_280,491
ORD_00171,5,Afternoon,SKU_174,445
ORD_00172,16,Morning,SKU_268,261
ORD_00172,16,Morning,SKU_111,580
ORD_00172,16,Morning,SKU_448,472
ORD_00172,16,Morning,SKU_318,851
ORD_00172,16,Morning,SKU_068,694
ORD_00173,16,Afternoon,SKU_400,717
ORD_00173,16,Afternoon,SKU_260,1022
ORD_00173,16,Afternoon,SKU_386,525
ORD_00173,16,Afternoon,SKU_084,393
ORD_00174,4,Morning,SKU_040,638
ORD_00174,4,Morning,SKU_247,493
ORD_00174,4,Morning,SKU_046,225
ORD_00174,4,Morning,SKU_184,364
ORD_00174,4,Morning,SKU_186,216
ORD_00174,4,Morning,SKU_309,356
ORD_00175,18,Afternoon,SKU_327,483
ORD_00175,18,Afternoon,SKU_140,685
ORD_00175,18,Afternoon,SKU_497,545
ORD_00175,18,Afternoon,SKU_322,181
ORD_00175,18,Afternoon,SKU_217,1056
ORD_00176,9,Morning,SKU_159,617
ORD_00176,9,Morning,SKU_070,172
ORD_00177,8,Morning,SKU_192,253
ORD_00177,8,Morning,SKU_335,214
ORD_00177,8,Morning,SKU_376,233
ORD_00178,3,Afternoon,SKU_089,635
ORD_00178,3,Afternoon,SKU_108,87
ORD_00178,3,Afternoon,SKU_120,1211
ORD_00178,3,Afternoon,SKU_155,942
ORD_00178,3,Afternoon,SKU_024,784
ORD_00178,3,Afternoon,SKU_441,19
ORD_00179,16,Afternoon,SKU_187,746
ORD_00179,16,Afternoon,SKU_205,275
ORD_00180,27,Afternoon,SKU_262,105
ORD_00180,27,Afternoon,SKU_442,496
ORD_00180,27,Afternoon,SKU_083,342
ORD_00180,27,Afternoon,SKU_286,638
ORD_00180,27,Afternoon,SKU_480,341
ORD_00181,19,Afternoon,SKU_381,688
ORD_00181,19,Afternoon,SKU_425,356
ORD_00181,19,Afternoon,SKU_027,249
ORD_00181,19,Afternoon,SKU_052,151
ORD_00181,19,Afternoon,SKU_447,1141
ORD_00182,29,Afternoon,SKU_052,526
ORD_00182,29,Afternoon,SKU_483,119
ORD_00182,29,Afternoon,SKU_024,1039
ORD_00182,29,Afternoon,SKU_227,230
ORD_00183,4,Morning,SKU_445,700
ORD_00183,4,Morning,SKU_477,344
ORD_00183,4,Morning,SKU_274,200
ORD_00183,4,Morning,SKU_040,681
ORD_00183,4,Morning,SKU_136,984
ORD_00184,3,Morning,SKU_203,206
ORD_00184,3,Morning,SKU_017,92
ORD_00184,3,Morning,SKU_342,429
ORD_00184,3,Morning,SKU_078,263
ORD_00184,3,Morning,SKU_007,818
ORD_00184,3,Morning,SKU_155,685
ORD_00185,19,Afternoon,SKU_161,445
ORD_00185,19,Afternoon,SKU_446,550
ORD_00185,19,Afternoon,SKU_381,684
ORD_00185,19,Afternoon,SKU_125,354
ORD_00186,18,Morning,SKU_028,1260
ORD_00186,18,Morning,SKU_327,534
ORD_00186,18,Morning,SKU_248,745
ORD_00186,18,Morning,SKU_484,637
ORD_00187,14,Afternoon,SKU_331,296
ORD_00187,14,Afternoon,SKU_388,239
ORD_00187,14,Afternoon,SKU_470,521
ORD_00187,14,Afternoon,SKU_080,858
ORD_00187,14,Afternoon,SKU_460,266
ORD_00187,14,Afternoon,SKU_162,873
ORD_00188,2,Morning,SKU_360,518
ORD_00188,2,Morning,SKU_433,910
ORD_00188,2,Morning,SKU_290,1100
ORD_00188,2,Morning,SKU_186,254
ORD_00189,22,Morning,SKU_205,522
ORD_00189,22,Morning,SKU_487,254
ORD_00190,9,Afternoon,SKU_055,253
ORD_00190,9,Afternoon,SKU_012,138
ORD_00190,9,Afternoon,SKU_107,615
ORD_00190,9,Afternoon,SKU_376,500
ORD_00190,9,Afternoon,SKU_104,363
ORD_00191,5,Afternoon,SKU_128,1000
ORD_00191,5,Afternoon,SKU_423,77
ORD_00191,5,Afternoon,SKU_028,567
ORD_00191,5,Afternoon,SKU_079,153
ORD_00191,5,Afternoon,SKU_153,311
ORD_00191,5,Afternoon,SKU_080,882
ORD_00192,16,Afternoon,SKU_450,538
ORD_00192,16,Afternoon,SKU_367,367
ORD_00192,16,Afternoon,SKU_347,551
ORD_00192,16,Afternoon,SKU_425,544
ORD_00192,16,Afternoon,SKU_302,380
ORD_00193,21,Afternoon,SKU_462,296
ORD_00193,21,Afternoon,SKU_308,1011
ORD_00193,21,Afternoon,SKU_027,483
ORD_00193,21,Afternoon,SKU_147,588
ORD_00193,21,Afternoon,SKU_118,304
ORD_00194,26,Afternoon,SKU_120,680
ORD_00194,26,Afternoon,SKU_457,344
ORD_00194,26,Afternoon,SKU_376,435
ORD_00194,26,Afternoon,SKU_415,496
ORD_00194,26,Afternoon,SKU_169,611
ORD_00195,2,Afternoon,SKU_227,553
ORD_00195,2,Afternoon,SKU_272,542
ORD_00195,2,Afternoon,SKU_016,342
ORD_00195,2,Afternoon,SKU_223,778
ORD_00195,2,Afternoon,SKU_120,970
ORD_00196,1,Morning,SKU_326,164
ORD_00196,1,Morning,SKU_335,230
ORD_00196,1,Morning,SKU_318,235
ORD_00196,1,Morning,SKU_437,300
ORD_00196,1,Morning,SKU_480,681
ORD_00196,1,Morning,SKU_286,318
ORD_00196,1,Morning,SKU_189,395
ORD_00197,30,Morning,SKU_462,947
ORD_00197,30,Morning,SKU_372,235
ORD_00197,30,Morning,SKU_487,646
ORD_00197,30,Morning,SKU_492,255
ORD_00197,30,Morning,SKU_441,313
ORD_00198,27,Morning,SKU_489,226
ORD_00198,27,Morning,SKU_470,362
ORD_00198,27,Morning,SKU_386,154
ORD_00199,14,Afternoon,SKU_176,613
ORD_00199,14,Afternoon,SKU_316,482
ORD_00199,14,Afternoon,SKU_282,510
ORD_00199,14,Afternoon,SKU_493,512
ORD_00199,14,Afternoon,SKU_308,1265
ORD_00200,13,Afternoon,SKU_327,659
ORD_00200,13,Afternoon,SKU_212,588
ORD_00200,13,Afternoon,SKU_329,259
ORD_00200,13,Afternoon,SKU_304,320
ORD_00200,13,Afternoon,SKU_326,295
ORD_00200,13,Afternoon,SKU_192,48
ORD_00201,26,Morning,SKU_083,295
ORD_00201,26,Morning,SKU_046,370
ORD_00201,26,Morning,SKU_380,539
ORD_00201,26,Morning,SKU_487,264
ORD_00201,26,Morning,SKU_324,210
ORD_00201,26,Morning,SKU_066,396
ORD_00201,26,Morning,SKU_087,316
ORD_00202,20,Morning,SKU_205,185
ORD_00202,20,Morning,SKU_326,503
ORD_00202,20,Morning,SKU_305,347
ORD_00202,20,Morning,SKU_497,281
ORD_00202,20,Morning,SKU_348,646
ORD_00202,20,Morning,SKU_446,78
ORD_00203,25,Morning,SKU_256,170
ORD_00203,25,Morning,SKU_345,602
ORD_00203,25,Morning,SKU_320,263
ORD_00203,25,Morning,SKU_382,350
ORD_00203,25,Morning,SKU_041,143
ORD_00203,25,Morning,SKU_433,781
ORD_00204,20,Morning,SKU_467,519
ORD_00205,18,Morning,SKU_312,912
ORD_00205,18,Morning,SKU_287,505
ORD_00205,18,Morning,SKU_408,407
ORD_00205,18,Morning,SKU_270,859
ORD_00206,21,Morning,SKU_015,81
ORD_00206,21,Morning,SKU_083,889
ORD_00206,21,Morning,SKU_324,593
ORD_00206,21,Morning,SKU_376,401
ORD_00206,21,Morning,SKU_197,300
ORD_00206,21,Morning,SKU_018,276
ORD_00207,28,Morning,SKU_047,849
ORD_00207,28,Morning,SKU_185,1113
ORD_00207,28,Morning,SKU_270,406
ORD_00207,28,Morning,SKU_235,678
ORD_00208,29,Morning,SKU_351,802
ORD_00208,29,Morning,SKU_383,633
ORD_00208,29,Morning,SKU_288,834
ORD_00208,29,Morning,SKU_052,890
ORD_00209,19,Afternoon,SKU_353,766
ORD_00210,14,Afternoon,SKU_250,335
ORD_00210,14,Afternoon,SKU_304,363
ORD_00210,14,Afternoon,SKU_396,212
ORD_00210,14,Afternoon,SKU_445,192
ORD_00210,14,Afternoon,SKU_302,625
ORD_00210,14,Afternoon,SKU_027,380
ORD_00210,14,Afternoon,SKU_099,371
ORD_00211,30,Morning,SKU_287,488
ORD_00211,30,Morning,SKU_251,397
ORD_00211,30,Morning,SKU_280,475
ORD_00211,30,Morning,SKU_256,319
ORD_00211,30,Morning,SKU_293,288
ORD_00211,30,Morning,SKU_236,657
ORD_00212,25,Afternoon,SKU_028,1391
ORD_00213,16,Afternoon,SKU_103,437
ORD_00213,16,Afternoon,SKU_405,702
ORD_00214,20,Morning,SKU_131,151
ORD_00214,20,Morning,SKU_046,674
ORD_00214,20,Morning,SKU_488,598
ORD_00214,20,Morning,SKU_352,256
ORD_00214,20,Morning,SKU_360,264
ORD_00214,20,Morning,SKU_408,233
ORD_00215,3,Morning,SKU_384,521
ORD_00215,3,Morning,SKU_316,941
ORD_00215,3,Morning,SKU_326,479
ORD_00215,3,Morning,SKU_058,388
ORD_00216,22,Afternoon,SKU_070,212
ORD_00216,22,Afternoon,SKU_100,147
ORD_00216,22,Afternoon,SKU_433,664
ORD_00216,22,Afternoon,SKU_151,306
ORD_00216,22,Afternoon,SKU_063,532
ORD_00216,22,Afternoon,SKU_050,350
ORD_00216,22,Afternoon,SKU_327,305
ORD_00217,17,Afternoon,SKU_270,609
ORD_00217,17,Afternoon,SKU_404,226
ORD_00217,17,Afternoon,SKU_158,907
ORD_00217,17,Afternoon,SKU_100,362
ORD_00217,17,Afternoon,SKU_064,414
ORD_00218,26,Afternoon,SKU_115,316
ORD_00219,21,Afternoon,SKU_090,600
ORD_00219,21,Afternoon,SKU_478,565
ORD_00219,21,Afternoon,SKU_347,474
ORD_00219,21,Afternoon,SKU_262,519
ORD_00219,21,Afternoon,SKU_184,31
ORD_00220,29,Afternoon,SKU_243,143
ORD_00220,29,Afternoon,SKU_270,184
ORD_00220,29,Afternoon,SKU_144,878
ORD_00220,29,Afternoon,SKU_403,465
ORD_00220,29,Afternoon,SKU_124,432
ORD_00220,29,Afternoon,SKU_363,324
ORD_00221,12,Morning,SKU_059,482
ORD_00221,12,Morning,SKU_463,323
ORD_00221,12,Morning,SKU_469,840
ORD_00221,12,Morning,SKU_270,854
ORD_00222,2,Morning,SKU_066,1149
ORD_00222,2,Morning,SKU_469,959
ORD_00222,2,Morning,SKU_021,168
ORD_00222,2,Morning,SKU_424,241
ORD_00223,19,Afternoon,SKU_462,569
ORD_00223,19,Afternoon,SKU_120,319
ORD_00223,19,Afternoon,SKU_331,310
ORD_00223,19,Afternoon,SKU_469,805
ORD_00223,19,Afternoon,SKU_156,374
ORD_00223,19,Afternoon,SKU_228,280
ORD_00223,19,Afternoon,SKU_376,30
ORD_00224,14,Afternoon,SKU_256,124
ORD_00224,14,Afternoon,SKU_257,566
ORD_00224,14,Afternoon,SKU_448,632
ORD_00224,14,Afternoon,SKU_091,493
ORD_00224,14,Afternoon,SKU_400,264
ORD_00224,14,Afternoon,SKU_346,395
ORD_00225,15,Morning,SKU_329,223
ORD_00225,15,Morning,SKU_350,103
ORD_00225,15,Morning,SKU_130,482
ORD_00225,15,Morning,SKU_359,64
ORD_00225,15,Morning,SKU_400,702
ORD_00225,15,Morning,SKU_374,308
ORD_00225,15,Morning,SKU_070,135
ORD_00226,12,Morning,SKU_312,526
ORD_00226,12,Morning,SKU_176,1026
ORD_00226,12,Morning,SKU_111,1247
ORD_00226,12,Morning,SKU_174,279
ORD_00226,12,Morning,SKU_353,288
ORD_00227,17,Morning,SKU_457,433
ORD_00227,17,Morning,SKU_027,455
ORD_00227,17,Morning,SKU_119,432
ORD_00227,17,Morning,SKU_460,426
ORD_00228,20,Afternoon,SKU_111,438
ORD_00228,20,Afternoon,SKU_402,487
ORD_00228,20,Afternoon,SKU_481,1233
ORD_00228,20,Afternoon,SKU_004,379
ORD_00228,20,Afternoon,SKU_120,805
ORD_00229,11,Afternoon,SKU_191,345
ORD_00229,11,Afternoon,SKU_251,133
ORD_00229,11,Afternoon,SKU_347,204
ORD_00229,11,Afternoon,SKU_186,424
ORD_00229,11,Afternoon,SKU_454,507
ORD_00229,11,Afternoon,SKU_122,424
ORD_00230,16,Morning,SKU_497,384
ORD_00230,16,Morning,SKU_317,335
ORD_00230,16,Morning,SKU_004,512
ORD_00230,16,Morning,SKU_010,479
ORD_00230,16,Morning,SKU_448,198
ORD_00230,16,Morning,SKU_484,115
ORD_00230,16,Morning,SKU_342,98
ORD_00231,20,Morning,SKU_491,79
ORD_00231,20,Morning,SKU_484,592
ORD_00231,20,Morning,SKU_088,616
ORD_00231,20,Morning,SKU_085,436
ORD_00231,20,Morning,SKU_186,331
ORD_00232,25,Morning,SKU_401,476
ORD_00233,7,Afternoon,SKU_488,483
ORD_00233,7,Afternoon,SKU_274,114
ORD_00233,7,Afternoon,SKU_162,831
ORD_00233,7,Afternoon,SKU_495,425
ORD_00233,7,Afternoon,SKU_324,691
ORD_00234,6,Morning,SKU_428,211
ORD_00234,6,Morning,SKU_279,1083
ORD_00235,2,Morning,SKU_014,520
ORD_00235,2,Morning,SKU_094,1021
ORD_00235,2,Morning,SKU_446,112
ORD_00235,2,Morning,SKU_245,284
ORD_00235,2,Morning,SKU_376,396
ORD_00236,7,Afternoon,SKU_256,408
ORD_00236,7,Afternoon,SKU_217,219
ORD_00236,7,Afternoon,SKU_278,542
ORD_00236,7,Afternoon,SKU_358,1056
ORD_00237,5,Afternoon,SKU_497,101
ORD_00237,5,Afternoon,SKU_359,179
ORD_00237,5,Afternoon,SKU_070,400
ORD_00237,5,Afternoon,SKU_333,557
ORD_00237,5,Afternoon,SKU_125,153
ORD_00237,5,Afternoon,SKU_159,910
ORD_00238,3,Morning,SKU_414,213
ORD_00238,3,Morning,SKU_286,845
ORD_00238,3,Morning,SKU_375,248
ORD_00238,3,Morning,SKU_288,763
ORD_00238,3,Morning,SKU_205,456
ORD_00239,5,Afternoon,SKU_001,696
ORD_00239,5,Afternoon,SKU_463,471
ORD_00239,5,Afternoon,SKU_052,702
ORD_00240,26,Morning,SKU_104,330
ORD_00240,26,Morning,SKU_316,603
ORD_00240,26,Morning,SKU_124,1197
ORD_00241,6,Morning,SKU_373,405
ORD_00241,6,Morning,SKU_122,505
ORD_00241,6,Morning,SKU_342,377
ORD_00242,8,Afternoon,SKU_089,1386
ORD_00242,8,Afternoon,SKU_433,562
ORD_00242,8,Afternoon,SKU_183,639
ORD_00242,8,Afternoon,SKU_040,531
ORD_00243,9,Afternoon,SKU_082,426
ORD_00243,9,Afternoon,SKU_107,309
ORD_00243,9,Afternoon,SKU_369,156
ORD_00244,3,Afternoon,SKU_256,87
ORD_00244,3,Afternoon,SKU_260,244
ORD_00244,3,Afternoon,SKU_459,624
ORD_00244,3,Afternoon,SKU_495,522
ORD_00244,3,Afternoon,SKU_010,493
ORD_00244,3,Afternoon,SKU_441,460
ORD_00245,14,Morning,SKU_111,1304
ORD_00245,14,Morning,SKU_223,215
ORD_00245,14,Morning,SKU_446,86
ORD_00245,14,Morning,SKU_488,760
ORD_00245,14,Morning,SKU_497,187
ORD_00245,14,Morning,SKU_064,68
ORD_00245,14,Morning,SKU_376,266
ORD_00246,12,Afternoon,SKU_270,883
ORD_00246,12,Afternoon,SKU_192,515
ORD_00246,12,Afternoon,SKU_062,330
ORD_00246,12,Afternoon,SKU_174,301
ORD_00246,12,Afternoon,SKU_395,392
ORD_00247,8,Morning,SKU_028,771
ORD_00247,8,Morning,SKU_226,226
ORD_00247,8,Morning,SKU_475,534
ORD_00247,8,Morning,SKU_360,217
ORD_00247,8,Morning,SKU_252,833
ORD_00248,28,Afternoon,SKU_255,803
ORD_00248,28,Afternoon,SKU_341,134
ORD_00248,28,Afternoon,SKU_342,194
ORD_00249,28,Afternoon,SKU_341,566
ORD_00249,28,Afternoon,SKU_428,269
ORD_00249,28,Afternoon,SKU_449,185
ORD_00249,28,Afternoon,SKU_084,335
ORD_00249,28,Afternoon,SKU_038,773
ORD_00250,3,Afternoon,SKU_303,477
ORD_00250,3,Afternoon,SKU_476,494
ORD_00250,3,Afternoon,SKU_189,654
ORD_00251,11,Afternoon,SKU_360,586
ORD_00251,11,Afternoon,SKU_014,302
ORD_00251,11,Afternoon,SKU_255,726
ORD_00251,11,Afternoon,SKU_141,700
ORD_00251,11,Afternoon,SKU_322,204
ORD_00251,11,Afternoon,SKU_213,274
ORD_00252,21,Morning,SKU_490,594
ORD_00252,21,Morning,SKU_205,453
ORD_00252,21,Morning,SKU_466,721
ORD_00252,21,Morning,SKU_122,940
ORD_00253,24,Afternoon,SKU_378,182
ORD_00253,24,Afternoon,SKU_341,325
ORD_00253,24,Afternoon,SKU_282,588
ORD_00253,24,Afternoon,SKU_403,170
ORD_00253,24,Afternoon,SKU_404,730
ORD_00253,24,Afternoon,SKU_381,943
ORD_00254,30,Morning,SKU_432,378
ORD_00254,30,Morning,SKU_274,224
ORD_00254,30,Morning,SKU_052,540
ORD_00254,30,Morning,SKU_223,354
ORD_00254,30,Morning,SKU_426,124
ORD_00254,30,Morning,SKU_375,669
ORD_00255,6,Afternoon,SKU_251,490
ORD_00255,6,Afternoon,SKU_342,109
ORD_00255,6,Afternoon,SKU_284,301
ORD_00256,26,Morning,SKU_240,406
ORD_00256,26,Morning,SKU_372,350
ORD_00256,26,Morning,SKU_374,489
ORD_00256,26,Morning,SKU_286,813
ORD_00257,2,Afternoon,SKU_404,337
ORD_00257,2,Afternoon,SKU_255,867
ORD_00257,2,Afternoon,SKU_186,299
ORD_00258,28,Morning,SKU_466,131
ORD_00258,28,Morning,SKU_393,910
ORD_00258,28,Morning,SKU_070,571
ORD_00258,28,Morning,SKU_211,250
ORD_00258,28,Morning,SKU_174,586
ORD_00259,25,Afternoon,SKU_186,213
ORD_00259,25,Afternoon,SKU_038,173
ORD_00259,25,Afternoon,SKU_302,229
ORD_00259,25,Afternoon,SKU_120,1172
ORD_00259,25,Afternoon,SKU_104,543
ORD_00259,25,Afternoon,SKU_047,133
ORD_00260,1,Morning,SKU_425,386
ORD_00260,1,Morning,SKU_372,314
ORD_00261,3,Afternoon,SKU_010,159
ORD_00261,3,Afternoon,SKU_388,502
ORD_00261,3,Afternoon,SKU_433,957
ORD_00261,3,Afternoon,SKU_187,311
ORD_00261,3,Afternoon,SKU_305,548
ORD_00261,3,Afternoon,SKU_123,218
ORD_00262,30,Afternoon,SKU_048,532
ORD_00262,30,Afternoon,SKU_080,181
ORD_00262,30,Afternoon,SKU_029,175
ORD_00262,30,Afternoon,SKU_462,386
ORD_00262,30,Afternoon,SKU_181,707
ORD_00263,24,Morning,SKU_251,251
ORD_00263,24,Morning,SKU_111,800
ORD_00263,24,Morning,SKU_323,180
ORD_00263,24,Morning,SKU_120,552
ORD_00263,24,Morning,SKU_405,230
ORD_00263,24,Morning,SKU_360,526
ORD_00263,24,Morning,SKU_129,50
ORD_00264,21,Afternoon,SKU_463,243
ORD_00264,21,Afternoon,SKU_115,263
ORD_00264,21,Afternoon,SKU_480,498
ORD_00264,21,Afternoon,SKU_489,880
ORD_00264,21,Afternoon,SKU_388,575
ORD_00265,21,Afternoon,SKU_258,531
ORD_00265,21,Afternoon,SKU_256,321
ORD_00265,21,Afternoon,SKU_290,694
ORD_00265,21,Afternoon,SKU_441,158
ORD_00265,21,Afternoon,SKU_497,687
ORD_00265,21,Afternoon,SKU_470,63
ORD_00266,21,Morning,SKU_207,118
ORD_00266,21,Morning,SKU_422,404
ORD_00266,21,Morning,SKU_189,488
ORD_00266,21,Morning,SKU_286,871
ORD_00266,21,Morning,SKU_027,289
ORD_00267,27,Afternoon,SKU_327,183
ORD_00267,27,Afternoon,SKU_080,487
ORD_00267,27,Afternoon,SKU_244,471
ORD_00267,27,Afternoon,SKU_495,453
ORD_00267,27,Afternoon,SKU_500,1363
ORD_00267,27,Afternoon,SKU_089,1057
ORD_00268,20,Morning,SKU_290,917
ORD_00268,20,Morning,SKU_263,739
ORD_00268,20,Morning,SKU_401,331
ORD_00268,20,Morning,SKU_335,427
ORD_00269,7,Morning,SKU_376,103
ORD_00269,7,Morning,SKU_201,352
ORD_00269,7,Morning,SKU_447,1048
ORD_00270,1,Morning,SKU_316,568
ORD_00270,1,Morning,SKU_066,845
ORD_00270,1,Morning,SKU_305,392
ORD_00270,1,Morning,SKU_258,95
ORD_00270,1,Morning,SKU_015,576
